Ano,Grupo,Quadrilha,Etapa,Quesito,NotaQuesitoEtapa
2025,GRUPO ESPECIAL,FORMIGA DA ROÇA,3ª ETAPA,MARCAÇÃO,29.999999999999996
2025,GRUPO ESPECIAL,RIBULIÇO,3ª ETAPA,MARCAÇÃO,30.0
2025,GRUPO ESPECIAL,ARROXA O NÓ,3ª ETAPA,MARCAÇÃO,30.0
2025,GRUPO ESPECIAL,PINGA EM MIM,3ª ETAPA,MARCAÇÃO,29.9
2025,GRUPO ESPECIAL,CAIPIRADA,3ª ETAPA,MARCAÇÃO,29.7
2025,GRUPO ESPECIAL,RASGA O FOLE,3ª ETAPA,MARCAÇÃO,29.699999999999996
2025,GRUPO ESPECIAL,VAI MAS NÃO VAI,3ª ETAPA,MARCAÇÃO,29.7
2025,GRUPO ESPECIAL,XAMEGAR,3ª ETAPA,MARCAÇÃO,29.30000000000001
2025,GRUPO ESPECIAL,MALA VÉIA,3ª ETAPA,MARCAÇÃO,29.499999999999993
2025,GRUPO ESPECIAL,AMOR JUNINO,3ª ETAPA,MARCAÇÃO,29.4
2025,GRUPO ESPECIAL,COISAS DA ROÇA,3ª ETAPA,MARCAÇÃO,29.5
2025,GRUPO ESPECIAL,EITA BAGACEIRA,3ª ETAPA,MARCAÇÃO,29.499999999999993
2025,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,3ª ETAPA,MARCAÇÃO,29.5
2025,GRUPO ESPECIAL,ESPALHA BRASA,3ª ETAPA,MARCAÇÃO,29.4
2025,GRUPO ESPECIAL,TICO TICO NO FUBÁ,3ª ETAPA,MARCAÇÃO,29.7
2025,GRUPO ESPECIAL,FORMIGA DA ROÇA,3ª ETAPA,ANIMAÇÃO,30.0
2025,GRUPO ESPECIAL,ARROXA O NÓ,3ª ETAPA,ANIMAÇÃO,30.0
2025,GRUPO ESPECIAL,RASGA O FOLE,3ª ETAPA,ANIMAÇÃO,29.899999999999995
2025,GRUPO ESPECIAL,RIBULIÇO,3ª ETAPA,ANIMAÇÃO,30.0
2025,GRUPO ESPECIAL,XAMEGAR,3ª ETAPA,ANIMAÇÃO,29.999999999999996
2025,GRUPO ESPECIAL,MALA VÉIA,3ª ETAPA,ANIMAÇÃO,30.0
2025,GRUPO ESPECIAL,CAIPIRADA,3ª ETAPA,ANIMAÇÃO,30.0
2025,GRUPO ESPECIAL,AMOR JUNINO,3ª ETAPA,ANIMAÇÃO,29.7
2025,GRUPO ESPECIAL,VAI MAS NÃO VAI,3ª ETAPA,ANIMAÇÃO,29.9
2025,GRUPO ESPECIAL,PINGA EM MIM,3ª ETAPA,ANIMAÇÃO,30.0
2025,GRUPO ESPECIAL,EITA BAGACEIRA,3ª ETAPA,ANIMAÇÃO,29.699999999999996
2025,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,3ª ETAPA,ANIMAÇÃO,29.8
2025,GRUPO ESPECIAL,COISAS DA ROÇA,3ª ETAPA,ANIMAÇÃO,29.6
2025,GRUPO ESPECIAL,ESPALHA BRASA,3ª ETAPA,ANIMAÇÃO,29.6
2025,GRUPO ESPECIAL,TICO TICO NO FUBÁ,3ª ETAPA,ANIMAÇÃO,29.4
2025,GRUPO ESPECIAL,RIBULIÇO,3ª ETAPA,FIGURINO,30.0
2025,GRUPO ESPECIAL,PINGA EM MIM,3ª ETAPA,FIGURINO,30.0
2025,GRUPO ESPECIAL,ARROXA O NÓ,3ª ETAPA,FIGURINO,30.0
2025,GRUPO ESPECIAL,EITA BAGACEIRA,3ª ETAPA,FIGURINO,29.999999999999996
2025,GRUPO ESPECIAL,FORMIGA DA ROÇA,3ª ETAPA,FIGURINO,29.9
2025,GRUPO ESPECIAL,RASGA O FOLE,3ª ETAPA,FIGURINO,30.0
2025,GRUPO ESPECIAL,VAI MAS NÃO VAI,3ª ETAPA,FIGURINO,30.0
2025,GRUPO ESPECIAL,CAIPIRADA,3ª ETAPA,FIGURINO,30.0
2025,GRUPO ESPECIAL,AMOR JUNINO,3ª ETAPA,FIGURINO,29.900000000000002
2025,GRUPO ESPECIAL,XAMEGAR,3ª ETAPA,FIGURINO,29.8
2025,GRUPO ESPECIAL,MALA VÉIA,3ª ETAPA,FIGURINO,29.799999999999997
2025,GRUPO ESPECIAL,ESPALHA BRASA,3ª ETAPA,FIGURINO,30.0
2025,GRUPO ESPECIAL,COISAS DA ROÇA,3ª ETAPA,FIGURINO,29.7
2025,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,3ª ETAPA,FIGURINO,29.9
2025,GRUPO ESPECIAL,TICO TICO NO FUBÁ,3ª ETAPA,FIGURINO,29.6
2025,GRUPO ESPECIAL,FORMIGA DA ROÇA,3ª ETAPA,CASAL DE NOIVOS,30.0
2025,GRUPO ESPECIAL,CAIPIRADA,3ª ETAPA,CASAL DE NOIVOS,30.0
2025,GRUPO ESPECIAL,ARROXA O NÓ,3ª ETAPA,CASAL DE NOIVOS,30.0
2025,GRUPO ESPECIAL,XAMEGAR,3ª ETAPA,CASAL DE NOIVOS,29.600000000000005
2025,GRUPO ESPECIAL,RASGA O FOLE,3ª ETAPA,CASAL DE NOIVOS,29.799999999999994
2025,GRUPO ESPECIAL,PINGA EM MIM,3ª ETAPA,CASAL DE NOIVOS,30.0
2025,GRUPO ESPECIAL,RIBULIÇO,3ª ETAPA,CASAL DE NOIVOS,29.900000000000002
2025,GRUPO ESPECIAL,AMOR JUNINO,3ª ETAPA,CASAL DE NOIVOS,29.499999999999996
2025,GRUPO ESPECIAL,MALA VÉIA,3ª ETAPA,CASAL DE NOIVOS,29.40000000000001
2025,GRUPO ESPECIAL,ESPALHA BRASA,3ª ETAPA,CASAL DE NOIVOS,29.6
2025,GRUPO ESPECIAL,EITA BAGACEIRA,3ª ETAPA,CASAL DE NOIVOS,29.599999999999998
2025,GRUPO ESPECIAL,VAI MAS NÃO VAI,3ª ETAPA,CASAL DE NOIVOS,29.4
2025,GRUPO ESPECIAL,COISAS DA ROÇA,3ª ETAPA,CASAL DE NOIVOS,29.2
2025,GRUPO ESPECIAL,TICO TICO NO FUBÁ,3ª ETAPA,CASAL DE NOIVOS,29.1
2025,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,3ª ETAPA,CASAL DE NOIVOS,29.3
2025,GRUPO ESPECIAL,AMOR JUNINO,3ª ETAPA,TRILHA,30.0
2025,GRUPO ESPECIAL,FORMIGA DA ROÇA,3ª ETAPA,TRILHA,29.999999999999996
2025,GRUPO ESPECIAL,RASGA O FOLE,3ª ETAPA,TRILHA,29.999999999999996
2025,GRUPO ESPECIAL,RIBULIÇO,3ª ETAPA,TRILHA,30.0
2025,GRUPO ESPECIAL,XAMEGAR,3ª ETAPA,TRILHA,30.0
2025,GRUPO ESPECIAL,VAI MAS NÃO VAI,3ª ETAPA,TRILHA,30.0
2025,GRUPO ESPECIAL,CAIPIRADA,3ª ETAPA,TRILHA,30.0
2025,GRUPO ESPECIAL,ARROXA O NÓ,3ª ETAPA,TRILHA,30.0
2025,GRUPO ESPECIAL,TICO TICO NO FUBÁ,3ª ETAPA,TRILHA,29.9
2025,GRUPO ESPECIAL,ESPALHA BRASA,3ª ETAPA,TRILHA,29.9
2025,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,3ª ETAPA,TRILHA,29.999999999999996
2025,GRUPO ESPECIAL,MALA VÉIA,3ª ETAPA,TRILHA,29.9
2025,GRUPO ESPECIAL,PINGA EM MIM,3ª ETAPA,TRILHA,29.9
2025,GRUPO ESPECIAL,COISAS DA ROÇA,3ª ETAPA,TRILHA,29.8
2025,GRUPO ESPECIAL,EITA BAGACEIRA,3ª ETAPA,TRILHA,29.7
2025,GRUPO ESPECIAL,RASGA O FOLE,3ª ETAPA,TEMÁTICA,29.999999999999996
2025,GRUPO ESPECIAL,FORMIGA DA ROÇA,3ª ETAPA,TEMÁTICA,29.799999999999997
2025,GRUPO ESPECIAL,RIBULIÇO,3ª ETAPA,TEMÁTICA,30.0
2025,GRUPO ESPECIAL,VAI MAS NÃO VAI,3ª ETAPA,TEMÁTICA,30.0
2025,GRUPO ESPECIAL,ARROXA O NÓ,3ª ETAPA,TEMÁTICA,30.0
2025,GRUPO ESPECIAL,PINGA EM MIM,3ª ETAPA,TEMÁTICA,29.8
2025,GRUPO ESPECIAL,CAIPIRADA,3ª ETAPA,TEMÁTICA,30.0
2025,GRUPO ESPECIAL,AMOR JUNINO,3ª ETAPA,TEMÁTICA,29.600000000000005
2025,GRUPO ESPECIAL,XAMEGAR,3ª ETAPA,TEMÁTICA,29.700000000000003
2025,GRUPO ESPECIAL,EITA BAGACEIRA,3ª ETAPA,TEMÁTICA,29.500000000000004
2025,GRUPO ESPECIAL,MALA VÉIA,3ª ETAPA,TEMÁTICA,29.4
2025,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,3ª ETAPA,TEMÁTICA,29.4
2025,GRUPO ESPECIAL,ESPALHA BRASA,3ª ETAPA,TEMÁTICA,29.4
2025,GRUPO ESPECIAL,TICO TICO NO FUBÁ,3ª ETAPA,TEMÁTICA,29.4
2025,GRUPO ESPECIAL,COISAS DA ROÇA,3ª ETAPA,TEMÁTICA,29.4
2022,GRUPO DE ACESSO,ELITE DO CERRADO,4ª ETAPA,COREOGRAFIA,29.8
2022,GRUPO DE ACESSO,CHINELO DE COURO,4ª ETAPA,COREOGRAFIA,29.5
2022,GRUPO DE ACESSO,EITA BAGACEIRA,4ª ETAPA,COREOGRAFIA,29.7
2022,GRUPO DE ACESSO,AQUARELA NORDESTINA,4ª ETAPA,COREOGRAFIA,29.600000000000005
2022,GRUPO DE ACESSO,PINGA EM MIM,4ª ETAPA,COREOGRAFIA,29.4
2022,GRUPO DE ACESSO,COISAS DA ROÇA,4ª ETAPA,COREOGRAFIA,29.8
2022,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,COREOGRAFIA,29.199999999999996
2022,GRUPO DE ACESSO,MALA VÉIA,4ª ETAPA,COREOGRAFIA,29.599999999999994
2022,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,COREOGRAFIA,29.500000000000004
2022,GRUPO DE ACESSO,SACA ROLHA,4ª ETAPA,COREOGRAFIA,29.4
2022,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,COREOGRAFIA,28.900000000000002
2022,GRUPO DE ACESSO,FLOR DO MAMULENGO,4ª ETAPA,COREOGRAFIA,28.699999999999996
2022,GRUPO DE ACESSO,TRISCOU QUEIMOU,4ª ETAPA,COREOGRAFIA,29.1
2022,GRUPO DE ACESSO,ELITE DO CERRADO,4ª ETAPA,MARCAÇÃO,29.999999999999996
2022,GRUPO DE ACESSO,COISAS DA ROÇA,4ª ETAPA,MARCAÇÃO,30.0
2022,GRUPO DE ACESSO,EITA BAGACEIRA,4ª ETAPA,MARCAÇÃO,29.999999999999996
2022,GRUPO DE ACESSO,PINGA EM MIM,4ª ETAPA,MARCAÇÃO,29.799999999999997
2022,GRUPO DE ACESSO,AQUARELA NORDESTINA,4ª ETAPA,MARCAÇÃO,29.9
2022,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,MARCAÇÃO,29.900000000000002
2022,GRUPO DE ACESSO,CHINELO DE COURO,4ª ETAPA,MARCAÇÃO,29.8
2022,GRUPO DE ACESSO,SACA ROLHA,4ª ETAPA,MARCAÇÃO,29.700000000000003
2022,GRUPO DE ACESSO,MALA VÉIA,4ª ETAPA,MARCAÇÃO,29.899999999999995
2022,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,MARCAÇÃO,29.300000000000004
2022,GRUPO DE ACESSO,FLOR DO MAMULENGO,4ª ETAPA,MARCAÇÃO,29.399999999999995
2022,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,MARCAÇÃO,29.400000000000002
2022,GRUPO DE ACESSO,TRISCOU QUEIMOU,4ª ETAPA,MARCAÇÃO,29.8
2022,GRUPO DE ACESSO,ELITE DO CERRADO,4ª ETAPA,ANIMAÇÃO,29.900000000000002
2022,GRUPO DE ACESSO,EITA BAGACEIRA,4ª ETAPA,ANIMAÇÃO,29.9
2022,GRUPO DE ACESSO,PINGA EM MIM,4ª ETAPA,ANIMAÇÃO,29.899999999999995
2022,GRUPO DE ACESSO,AQUARELA NORDESTINA,4ª ETAPA,ANIMAÇÃO,29.900000000000002
2022,GRUPO DE ACESSO,CHINELO DE COURO,4ª ETAPA,ANIMAÇÃO,29.900000000000002
2022,GRUPO DE ACESSO,COISAS DA ROÇA,4ª ETAPA,ANIMAÇÃO,29.900000000000002
2022,GRUPO DE ACESSO,SACA ROLHA,4ª ETAPA,ANIMAÇÃO,29.6
2022,GRUPO DE ACESSO,MALA VÉIA,4ª ETAPA,ANIMAÇÃO,29.7
2022,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,ANIMAÇÃO,29.299999999999997
2022,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,ANIMAÇÃO,29.500000000000004
2022,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,ANIMAÇÃO,29.199999999999996
2022,GRUPO DE ACESSO,FLOR DO MAMULENGO,4ª ETAPA,ANIMAÇÃO,28.9
2022,GRUPO DE ACESSO,TRISCOU QUEIMOU,4ª ETAPA,ANIMAÇÃO,29.299999999999997
2022,GRUPO DE ACESSO,ELITE DO CERRADO,4ª ETAPA,FIGURINO,29.900000000000002
2022,GRUPO DE ACESSO,CHINELO DE COURO,4ª ETAPA,FIGURINO,30.0
2022,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,FIGURINO,29.7
2022,GRUPO DE ACESSO,PINGA EM MIM,4ª ETAPA,FIGURINO,29.700000000000006
2022,GRUPO DE ACESSO,COISAS DA ROÇA,4ª ETAPA,FIGURINO,29.899999999999995
2022,GRUPO DE ACESSO,AQUARELA NORDESTINA,4ª ETAPA,FIGURINO,29.900000000000002
2022,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,FIGURINO,29.700000000000003
2022,GRUPO DE ACESSO,MALA VÉIA,4ª ETAPA,FIGURINO,29.499999999999993
2022,GRUPO DE ACESSO,SACA ROLHA,4ª ETAPA,FIGURINO,29.700000000000003
2022,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,FIGURINO,29.599999999999994
2022,GRUPO DE ACESSO,FLOR DO MAMULENGO,4ª ETAPA,FIGURINO,29.400000000000006
2022,GRUPO DE ACESSO,TRISCOU QUEIMOU,4ª ETAPA,FIGURINO,29.199999999999996
2022,GRUPO DE ACESSO,ELITE DO CERRADO,4ª ETAPA,CASAL DE NOIVOS,29.999999999999996
2022,GRUPO DE ACESSO,EITA BAGACEIRA,4ª ETAPA,CASAL DE NOIVOS,30.0
2022,GRUPO DE ACESSO,PINGA EM MIM,4ª ETAPA,CASAL DE NOIVOS,29.8
2022,GRUPO DE ACESSO,CHINELO DE COURO,4ª ETAPA,CASAL DE NOIVOS,29.600000000000005
2022,GRUPO DE ACESSO,COISAS DA ROÇA,4ª ETAPA,CASAL DE NOIVOS,29.9
2022,GRUPO DE ACESSO,AQUARELA NORDESTINA,4ª ETAPA,CASAL DE NOIVOS,30.0
2022,GRUPO DE ACESSO,MALA VÉIA,4ª ETAPA,CASAL DE NOIVOS,29.9
2022,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,CASAL DE NOIVOS,29.500000000000004
2022,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,CASAL DE NOIVOS,29.6
2022,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,CASAL DE NOIVOS,29.6
2022,GRUPO DE ACESSO,SACA ROLHA,4ª ETAPA,CASAL DE NOIVOS,29.5
2022,GRUPO DE ACESSO,FLOR DO MAMULENGO,4ª ETAPA,CASAL DE NOIVOS,29.500000000000007
2022,GRUPO DE ACESSO,TRISCOU QUEIMOU,4ª ETAPA,CASAL DE NOIVOS,29.500000000000004
2022,GRUPO DE ACESSO,ELITE DO CERRADO,4ª ETAPA,TRILHA,29.999999999999996
2022,GRUPO DE ACESSO,EITA BAGACEIRA,4ª ETAPA,TRILHA,30.0
2022,GRUPO DE ACESSO,COISAS DA ROÇA,4ª ETAPA,TRILHA,29.900000000000002
2022,GRUPO DE ACESSO,PINGA EM MIM,4ª ETAPA,TRILHA,29.799999999999997
2022,GRUPO DE ACESSO,CHINELO DE COURO,4ª ETAPA,TRILHA,29.8
2022,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,TRILHA,30.000000000000004
2022,GRUPO DE ACESSO,AQUARELA NORDESTINA,4ª ETAPA,TRILHA,29.8
2022,GRUPO DE ACESSO,MALA VÉIA,4ª ETAPA,TRILHA,29.8
2022,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,TRILHA,29.7
2022,GRUPO DE ACESSO,SACA ROLHA,4ª ETAPA,TRILHA,29.799999999999997
2022,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,TRILHA,29.700000000000003
2022,GRUPO DE ACESSO,FLOR DO MAMULENGO,4ª ETAPA,TRILHA,29.400000000000002
2022,GRUPO DE ACESSO,TRISCOU QUEIMOU,4ª ETAPA,TRILHA,29.6
2024,GRUPO DE ACESSO,VAI MAS NÃO VAI,4ª ETAPA,COREOGRAFIA,48.8
2024,GRUPO DE ACESSO,TICO TICO NO FUBÁ,4ª ETAPA,COREOGRAFIA,49.4
2024,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,COREOGRAFIA,48.5
2024,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,COREOGRAFIA,48.7
2024,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,COREOGRAFIA,48.4
2024,GRUPO DE ACESSO,BAMBOLEÁ,4ª ETAPA,COREOGRAFIA,47.5
2024,GRUPO DE ACESSO,VAI MAS NÃO VAI,4ª ETAPA,MARCAÇÃO,49.6
2024,GRUPO DE ACESSO,TICO TICO NO FUBÁ,4ª ETAPA,MARCAÇÃO,49.8
2024,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,MARCAÇÃO,49.8
2024,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,MARCAÇÃO,49.2
2024,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,MARCAÇÃO,49.2
2024,GRUPO DE ACESSO,BAMBOLEÁ,4ª ETAPA,MARCAÇÃO,48.7
2024,GRUPO DE ACESSO,VAI MAS NÃO VAI,4ª ETAPA,ANIMAÇÃO,49.5
2024,GRUPO DE ACESSO,TICO TICO NO FUBÁ,4ª ETAPA,ANIMAÇÃO,49.8
2024,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,ANIMAÇÃO,49.3
2024,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,ANIMAÇÃO,48.7
2024,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,ANIMAÇÃO,48.6
2024,GRUPO DE ACESSO,BAMBOLEÁ,4ª ETAPA,ANIMAÇÃO,47.6
2024,GRUPO DE ACESSO,VAI MAS NÃO VAI,4ª ETAPA,FIGURINO,49.9
2024,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,FIGURINO,49.5
2024,GRUPO DE ACESSO,TICO TICO NO FUBÁ,4ª ETAPA,FIGURINO,49.4
2024,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,FIGURINO,49.8
2024,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,FIGURINO,49.6
2024,GRUPO DE ACESSO,BAMBOLEÁ,4ª ETAPA,FIGURINO,48.2
2024,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,CASAL DE NOIVOS,49.8
2024,GRUPO DE ACESSO,VAI MAS NÃO VAI,4ª ETAPA,CASAL DE NOIVOS,48.9
2024,GRUPO DE ACESSO,TICO TICO NO FUBÁ,4ª ETAPA,CASAL DE NOIVOS,49.3
2024,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,CASAL DE NOIVOS,49.1
2024,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,CASAL DE NOIVOS,48.6
2024,GRUPO DE ACESSO,BAMBOLEÁ,4ª ETAPA,CASAL DE NOIVOS,47.8
2024,GRUPO DE ACESSO,VAI MAS NÃO VAI,4ª ETAPA,TRILHA,50.0
2024,GRUPO DE ACESSO,TICO TICO NO FUBÁ,4ª ETAPA,TRILHA,50.0
2024,GRUPO DE ACESSO,ESPALHA BRASA,4ª ETAPA,TRILHA,49.4
2024,GRUPO DE ACESSO,MATINGUEIROS DO SERTÃO,4ª ETAPA,TRILHA,49.8
2024,GRUPO DE ACESSO,OS CABOCLOS DO SERTÃO,4ª ETAPA,TRILHA,50.0
2024,GRUPO DE ACESSO,BAMBOLEÁ,4ª ETAPA,TRILHA,49.1
2022,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,COREOGRAFIA,30.0
2022,GRUPO ESPECIAL,SI BOBIÁ A GENTE PIMBA,4ª ETAPA,COREOGRAFIA,30.0
2022,GRUPO ESPECIAL,PAIXÃO CANGAÇO,4ª ETAPA,COREOGRAFIA,30.0
2022,GRUPO ESPECIAL,SABUGO DE MILHO,4ª ETAPA,COREOGRAFIA,29.899999999999995
2022,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,COREOGRAFIA,29.799999999999997
2022,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,COREOGRAFIA,29.899999999999995
2022,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,COREOGRAFIA,29.500000000000007
2022,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,COREOGRAFIA,29.899999999999995
2022,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,COREOGRAFIA,29.599999999999994
2022,GRUPO ESPECIAL,SANFONA LASCADA,4ª ETAPA,COREOGRAFIA,29.499999999999996
2022,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,COREOGRAFIA,29.799999999999997
2022,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,COREOGRAFIA,29.199999999999996
2022,GRUPO ESPECIAL,PULA FOGUEIRA,4ª ETAPA,COREOGRAFIA,29.200000000000003
2022,GRUPO ESPECIAL,PAIXÃO CANGAÇO,4ª ETAPA,MARCAÇÃO,30.0
2022,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,MARCAÇÃO,30.0
2022,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,MARCAÇÃO,30.0
2022,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,MARCAÇÃO,30.000000000000004
2022,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,MARCAÇÃO,29.999999999999996
2022,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,MARCAÇÃO,30.0
2022,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,MARCAÇÃO,30.0
2022,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,MARCAÇÃO,30.0
2022,GRUPO ESPECIAL,SABUGO DE MILHO,4ª ETAPA,MARCAÇÃO,30.0
2022,GRUPO ESPECIAL,SANFONA LASCADA,4ª ETAPA,MARCAÇÃO,30.000000000000004
2022,GRUPO ESPECIAL,PULA FOGUEIRA,4ª ETAPA,MARCAÇÃO,29.8
2022,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,MARCAÇÃO,29.1
2022,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,ANIMAÇÃO,30.0
2022,GRUPO ESPECIAL,PAIXÃO CANGAÇO,4ª ETAPA,ANIMAÇÃO,30.0
2022,GRUPO ESPECIAL,SABUGO DE MILHO,4ª ETAPA,ANIMAÇÃO,30.0
2022,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,ANIMAÇÃO,30.0
2022,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,ANIMAÇÃO,29.799999999999994
2022,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,ANIMAÇÃO,29.899999999999995
2022,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,ANIMAÇÃO,29.599999999999998
2022,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,ANIMAÇÃO,29.999999999999996
2022,GRUPO ESPECIAL,SANFONA LASCADA,4ª ETAPA,ANIMAÇÃO,29.899999999999995
2022,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,ANIMAÇÃO,30.0
2022,GRUPO ESPECIAL,PULA FOGUEIRA,4ª ETAPA,ANIMAÇÃO,29.899999999999995
2022,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,ANIMAÇÃO,29.300000000000004
2022,GRUPO ESPECIAL,SI BOBIÁ A GENTE PIMBA,4ª ETAPA,FIGURINO,30.0
2022,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,FIGURINO,29.9
2022,GRUPO ESPECIAL,SANFONA LASCADA,4ª ETAPA,FIGURINO,29.999999999999996
2022,GRUPO ESPECIAL,SABUGO DE MILHO,4ª ETAPA,FIGURINO,30.0
2022,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,FIGURINO,29.9
2022,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,FIGURINO,30.0
2022,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,FIGURINO,29.799999999999997
2022,GRUPO ESPECIAL,PAIXÃO CANGAÇO,4ª ETAPA,FIGURINO,30.0
2022,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,FIGURINO,29.9
2022,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,FIGURINO,29.899999999999995
2022,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,FIGURINO,29.899999999999995
2022,GRUPO ESPECIAL,PULA FOGUEIRA,4ª ETAPA,FIGURINO,29.599999999999998
2022,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,FIGURINO,29.9
2022,GRUPO ESPECIAL,SI BOBIÁ A GENTE PIMBA,4ª ETAPA,CASAL DE NOIVOS,30.0
2022,GRUPO ESPECIAL,FORMIGA DA ROÇA,4ª ETAPA,CASAL DE NOIVOS,30.0
2022,GRUPO ESPECIAL,ARROXA O NÓ,4ª ETAPA,CASAL DE NOIVOS,30.0
2022,GRUPO ESPECIAL,SABUGO DE MILHO,4ª ETAPA,CASAL DE NOIVOS,30.0
2022,GRUPO ESPECIAL,PAIXÃO CANGAÇO,4ª ETAPA,CASAL DE NOIVOS,30.0
2022,GRUPO ESPECIAL,RASGA O FOLE,4ª ETAPA,CASAL DE NOIVOS,29.8
2022,GRUPO ESPECIAL,ARRAIÁ DOS MATUTOS,4ª ETAPA,CASAL DE NOIVOS,29.899999999999995
2022,GRUPO ESPECIAL,RIBULIÇO,4ª ETAPA,CASAL DE NOIVOS,29.59999999999999
2022,GRUPO ESPECIAL,SANFONA LASCADA,4ª ETAPA,CASAL DE NOIVOS,29.700000000000006
2022,GRUPO ESPECIAL,XAMEGAR,4ª ETAPA,CASAL DE NOIVOS,30.0
2022,GRUPO ESPECIAL,AMOR JUNINO,4ª ETAPA,CASAL DE NOIVOS,29.900000000000002
2022,GRUPO ESPECIAL,XÉM NHEM NHÉM,4ª ETAPA,CASAL DE NOIVOS,29.200000000000003
